,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
888070,888070,Railroad Tracks,socah development,socah,,22,15,0,"0 .. 20,000",0,0,0,0,0,0,0,0
939750,939750,秋叶|Autumn leaves,木子工坊,HongbinGame,,12,17,0,"0 .. 20,000",0,0,0,0,99,99,0,0
802530,802530,Space Raiders RPG,Geek Games,Geek Games,,12,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
897930,897930,Demonheart: Hunters,Rolling Crown,Rolling Crown,,106,20,0,"0 .. 20,000",1392,0,1392,0,1199,1999,40,5
936890,936890,Source :beginning,幻苍夜,幻苍夜,,2,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1030090,1030090,Legend of GBC Tycoon GBC土豪金传说,绚丽奈落,0Cube,,45,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1034810,1034810,Pax Romana: Romulus,Locus Ludus,Locus Ludus,,50,8,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1041760,1041760,Brother & Sister,0Cube,0Cube,,14,10,0,"0 .. 20,000",0,0,0,0,199,199,0,0
340330,340330,Deity Quest,Fancy Fish Games,Fancy Fish Games,,18,6,0,"0 .. 20,000",331,0,331,0,999,999,0,0
346220,346220,Lif,Imigea Ltd,Gamevial,,80,62,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1204480,1204480,Candera: The Forgotten Realm,Stefan Pulfer,Stefan Pulfer,,1,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
288860,288860,Realms of Arkania: Star Trail,"United Independent Entertainment GmbH, Crafty Studios",United Independent Entertainment GmbH,,101,36,0,"0 .. 20,000",0,0,0,0,2999,2999,0,6
645920,645920,Dreamstones,Windybeard,Windybeard,,67,14,0,"0 .. 20,000",5,0,5,0,1199,1199,0,1
749850,749850,DragonFangZ - The Rose & Dungeon of Time,Toydea Inc.,"Toydea Inc., Gamera Game",,106,30,0,"0 .. 20,000",0,0,0,0,1249,2499,50,29
921970,921970,Liberty Prime,Prime Studios,Prime Studios,,29,55,0,"0 .. 20,000",0,0,0,0,999,999,0,0
33550,33550,Time of Shadows,"SkyFallen Entertainment, 1C Company, 1C-SoftClub",Kalypso Media Digital,,5,10,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1004210,1004210,Pandamonia 潘德莫尼亚,Running Hoffman,Soak VR Studio,,104,6,0,"0 .. 20,000",0,0,0,0,199,199,0,0
891520,891520,Tranquil Garden,Glass Robot,Glass Robot,,2,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1114910,1114910,Alone in the War,Fabio Cunha,Fabio Cunha,,3,2,0,"0 .. 20,000",0,0,0,0,99,999,90,0
1146100,1146100,The Rising of the Shield Hero : Relive The Animation,KADOKAWA CORPORATION,KADOKAWA CORPORATION,,122,33,0,"0 .. 20,000",179,0,179,0,1599,1599,0,2
1166830,1166830,Lost Empire 2977,"J1 Game studio, BDU",J1 Game Studio,,1,1,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
532670,532670,Manor of the Damned!,The Hideout,The Hideout,,2,6,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1302700,1302700,Realm of the hero,Konbu Mochi games,Konbu Mochi games,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1340950,1340950,Do Noob Corporate-slave Dream of Boss's Ass?,TOWA Software,Moespirit Studios,,2,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1374590,1374590,Monsterwolf,小狗肠,小狗肠,,0,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
632020,632020,Necromancer Returns,Greenolor Studio,Greenolor Studio,,67,22,0,"0 .. 20,000",0,0,0,0,999,999,0,1
657320,657320,Reverse Fantasy Legend,废材炼金术士,废材炼金术士,,20,14,0,"0 .. 20,000",0,0,0,0,1899,1899,0,0
788050,788050,Re;Lord 1 ~The witch of Herfort and stuffed animals~,Escu:de/Element,Sekai Project,,39,11,0,"0 .. 20,000",0,0,0,0,999,999,0,1
865390,865390,Infinite World: Randomize everything,Vik,VicX Studio,,19,28,0,"0 .. 20,000",0,0,0,0,99,99,0,0
806530,806530,Unending Dusk,Vindicate Games,Vindicate Games,,36,13,0,"0 .. 20,000",36,0,36,0,1199,1199,0,1
695510,695510,Rena And Elin,90s Studio,90s Studio,,36,11,0,"0 .. 20,000",0,0,0,0,299,299,0,0
931470,931470,夏荷 | Summer Lotus,木子工坊,HongbinGame,,39,12,0,"0 .. 20,000",0,0,0,0,99,99,0,1
946610,946610,Pocket Rogues,EtherGaming,EtherGaming,,143,13,0,"0 .. 20,000",0,0,0,0,799,799,0,3
1045930,1045930,1vs1: Battle Royale for the throne,BrainStorming Team,КиКо,,16,5,0,"0 .. 20,000",0,0,0,0,49,99,51,0
1078380,1078380,Zefira,Mousou Endemic,Kagura Games,,64,26,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1
1105410,1105410,Shine's Adventures 2 (Zombie Attack),ShineProject,ShineProject,,92,5,0,"0 .. 20,000",0,0,0,0,299,299,0,0
386710,386710,C:\raft,Nicholas Hydock,Luna.red,,14,12,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1234900,1234900,Sheptun,Frosted Wings Studio,Frosted Wings Studio,,11,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1248350,1248350,Nyanco Channel,Nyanco Channel,Nyanco Channel,,18,1,0,"0 .. 20,000",0,0,0,0,299,299,0,1
1232370,1232370,星星校园生活,StarStar Game,StarStar Game,,0,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
644860,644860,The Lightbringers,Orobo Games,Orobo Games,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
760490,760490,Frontier Runner,Leon Aminof,Leon Aminof,,18,15,0,"0 .. 20,000",0,0,0,0,0,0,0,0
778840,778840,Armored Evolution,Burst2Flame Entertainment,Burst2Flame Entertainment,,50,8,0,"0 .. 20,000",1,0,2,0,999,999,0,0
942900,942900,Goblin's Shop,CYCLOPS,CYCLOPS,,41,14,0,"0 .. 20,000",0,0,0,0,999,999,0,5
1021850,1021850,Blood Memery|血色记忆,CCYY,CCYY,,74,4,0,"0 .. 20,000",0,0,0,0,299,299,0,1
879260,879260,WINDSHIFT,REAL Co.Ltd,REAL Co.Ltd,,3,1,0,"0 .. 20,000",0,0,0,0,1099,1099,0,0
335420,335420,ルナティックドーン 前途への道標,ARTDINK,Degica,,22,4,0,"0 .. 20,000",0,0,0,0,1599,1599,0,2
340600,340600,The Depths of Tolagal,Matthew Jennings,Matthew Jennings,,30,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
666870,666870,Perfect Crime,"Skeleton, GuGong",Darkness Development,,223,86,0,"0 .. 20,000",186,0,186,0,1899,1899,0,9
365210,365210,Hollywood Visionary,Choice of Games,Choice of Games,,69,10,0,"0 .. 20,000",0,0,0,0,499,499,0,1
1031210,1031210,Fantasy Heroes,Lumen,Aldorlea Games,,5,2,0,"0 .. 20,000",0,0,0,0,499,499,0,1
725330,725330,Zelle,Fuming,Fuming,,116,7,0,"0 .. 20,000",0,0,0,0,899,899,0,1
1169230,1169230,R.U.B.Y.寻常交织的日常,ShiinaYashiro,ShiinaYashiro,,6,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
459310,459310,The Hero Project: Redemption Season,Choice of Games,Choice of Games,,72,40,0,"0 .. 20,000",0,0,0,0,399,399,0,0
527040,527040,Armies of Riddle CLASSIC,Game Scorpion Inc.,Game Scorpion Inc.,,0,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1096560,1096560,Windy Kingdom,EastFog Studios,EastFog Studios,,57,35,0,"0 .. 20,000",0,0,0,0,1499,1499,0,2
680040,680040,Kukui,"Yasmany Roman, Miguel Roman",Sijawa Production,,9,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
710610,710610,Don't Sink,"Sebastian Nigro, Christopher Anselmo, Daniel Marques",Studio Eris,,136,45,0,"0 .. 20,000",212,0,212,0,999,999,0,1
707060,707060,Beast Quest,Torus Games,Maximum Games,,10,14,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
1011970,1011970,三国佣兵传奇,Flying Star Games,Flying Star Games,,55,19,0,"0 .. 20,000",0,0,0,0,599,599,0,0
941300,941300,TouHou Nil Soul,Re零同人社,Re零同人社,,128,23,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1020360,1020360,魔杖战争 Wand Wars: Rise,Colossus Interactive,Colossus Interactive,,0,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1131400,1131400,Project RIP,Storming Tech,Storming Tech,,68,29,0,"0 .. 20,000",11,0,11,0,1399,1399,0,0
967240,967240,MONKEY KING: HERO IS BACK,"HEXADRIVE Inc., D4 Enterprise Co., Ltd.",Oasis Games,,168,229,0,"0 .. 20,000",0,0,0,0,3499,3499,0,1
1091520,1091520,鸿门一宴(Malicious Dinner),有点意思,有点意思,,9,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
435230,435230,Medieval Playground,Americo Mateus Rodrigues,Universus Software,,5,16,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1283960,1283960,东方幻灵录,星愿制作组,电钮组,,420,47,0,"0 .. 20,000",0,0,0,0,999,999,0,39
1170500,1170500,Sword and Adventurer,Konring Studio,Konring,,4,2,0,"0 .. 20,000",0,0,0,0,599,599,0,0
880220,880220,~Azur Ring~virgin and slave's phylacteries,PinkPeachStudio,PinkPeach,,73,23,0,"0 .. 20,000",0,0,0,0,1899,1899,0,5
1361240,1361240,Teenage Blob: Paperperson - The First Single,"Team Lazerbeam, The Superweaks","Team Lazerbeam, Superhot Presents",,16,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
669380,669380,Astoria: The Holders of Power Saga,Golden Unicorn Gaming Inc,Golden Unicorn Gaming Inc,,50,7,0,"0 .. 20,000",0,0,0,0,199,199,0,3
1433540,1433540,Death Circus,KangarooUnderlord,KangarooUnderlord,,8,5,0,"0 .. 20,000",0,0,0,0,0,0,0,0
670400,670400,Malatzshia,BUNIAKRA GAMES,BUNIAKRA GAMES,,5,1,0,"0 .. 20,000",0,0,0,0,0,0,0,1
766320,766320,The Mage's Tale,inXile Entertainment,inXile Entertainment,,86,23,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
854940,854940,Ikenfell,Happy Ray Games,Humble Games,,186,11,0,"0 .. 20,000",0,0,0,0,1999,1999,0,37
789570,789570,Nepenthe,Yitz,yours truly,,69,4,0,"0 .. 20,000",494,0,494,0,499,499,0,1
833010,833010,Zombie Forest 2,Alexander Tavintsev,Alexander Tavintsev,,19,4,0,"0 .. 20,000",0,0,0,0,599,599,0,0
760320,760320,Gunman Tales,FobTi interactive,FobTi interactive,,49,12,0,"0 .. 20,000",0,0,0,0,799,799,0,0
820890,820890,Blood Bond - Into the Shroud,W.R.K.S Games,W.R.K.S Games,,5,1,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1063910,1063910,四圣传说之黑暗森林,LIU HE,冷笑黑妖,,16,6,0,"0 .. 20,000",0,0,0,0,99,99,0,0
437170,437170,The Amazing Adventures of Ash - Afterparty,Z3roram Studios,Z3roram Studios,,7,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1144350,1144350,Hunger Tower,FunmenGames,FunmenGames,,3,7,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1237240,1237240,Crypt Of Shadows,Out Of Focus Games,Out Of Focus Games,,1,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1420050,1420050,Loot Grind Simulator,GG Undroid Games,GG Undroid Games,,25,14,0,"0 .. 20,000",0,0,0,0,0,0,0,7
664340,664340,Indeep | The casual dungeon crawler,Bernhard Potuzak,Bernhard Potuzak,,0,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1449370,1449370,The Benza RPG,Guilherme Martins,Tokyo Cowboys,,3,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
675490,675490,Artifact Adventure Gaiden,bluffman,PLAYISM,,34,6,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1010490,1010490,Spot Girls Difference,Puzzle Game,Puzzle Game,,13,7,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1011760,1011760,Dragon Iris,Leonardo M A Silva,Consttelattions,,2,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1127610,1127610,Iris and the Giant,Louis Rigaud,"Goblinz Studio, Maple Whispering Limited, Mugen Creations",,348,27,0,"0 .. 20,000",406,0,451,0,1799,1799,0,8
1134600,1134600,FOREST OF ELF,Axelgraphicworks,Axelgraphicworks,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
409910,409910,The Storm Guard: Darkness is Coming,Bitmen Studios,Bitmen Studios,,123,28,0,"0 .. 20,000",22,0,22,0,1999,1999,0,3
1198080,1198080,Westminster Darkly,Studio Incorrect,Studio Incorrect,,3,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1252710,1252710,Cardaclysm,Elder Games,"Headup, WhisperGames",,161,62,0,"0 .. 20,000",21,0,21,0,1499,1499,0,8
562250,562250,Beastmancer,Autarca,Autarca,,49,15,0,"0 .. 20,000",0,0,0,0,999,999,0,0
576280,576280,Arena Hero,KatsMakesGames,KatsMakesGames,,39,6,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1274380,1274380,Etheldia Pepper,Etheldia,Etheldia,,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1302750,1302750,大明王朝1789 | Ming dynasty 1789,Long Qi  Software Technology,Long Qi  Software Technology,,254,178,0,"0 .. 20,000",0,0,0,0,999,999,0,2
1351810,1351810,Each Sale I Blow a Balloon,Bmc Studio,Bmc Studio,,9,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
794650,794650,I saw IT,evlavv_studio,evlavv_studio,,12,28,0,"0 .. 20,000",0,0,0,0,99,99,0,0
791880,791880,Essence of Illumination: The Beginning,"Luminous4D, LLC","Luminous4D, LLC",,3,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
594130,594130,Winds of Change,Tall Tail Studios,Tall Tail Studios,,304,10,0,"0 .. 20,000",0,0,0,0,1999,1999,0,7
731680,731680,MEET HUNTER,kqengine,kqengine,,1,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
876380,876380,Underwater hunting,GiBar,RoBot,,38,33,0,"0 .. 20,000",0,0,0,0,99,99,0,0
778800,778800,HYBRIS - Pulse of Ruin,Lucien Krebs,Hybrisgames,,28,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
955320,955320,Dark Fantasy: Jigsaw Puzzle,NAISU,NAISU,,172,19,0,"0 .. 20,000",0,0,0,0,199,199,0,4
1011120,1011120,Hero Staff,Alberto Palacios,Pixelent Games,,2,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1194890,1194890,Star of Lemutia : Reborn,1UP games,1UP games,,1,1,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
501310,501310,Venture Forth,Arclight Worlds,Indie Voyage,,8,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
506840,506840,The Dungeons of Castle Madness,Third Impression,Third Impression,,13,10,0,"0 .. 20,000",255,0,255,0,499,499,0,0
1233950,1233950,Wayhaven Chronicles: Book Two,Hosted Games,Hosted Games,,111,2,0,"0 .. 20,000",2263,0,2263,0,699,699,0,13
1031220,1031220,Champions of Thora,Blue Phoenix Games,Blue Phoenix Games,,1,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1176050,1176050,秘封旅行 ~ Secret Sealing Travel,鸽屋谷,鸽屋谷,,86,0,0,"0 .. 20,000",0,0,0,0,599,599,0,64
628330,628330,Warlocks 2: God Slayers,Frozen District,No Gravity Games,,29,24,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
1350120,1350120,Story,Błażej Smorawski,Błażej Smorawski,,5,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1378010,1378010,Eyes of The Mirror,Fatih Mert,Fatih Mert,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1390060,1390060,Ghosty,Brian Ferratto,Brian Ferratto,,5,0,0,"0 .. 20,000",0,0,0,0,999,999,0,1
781220,781220,Drakkhen,Infogrames,Classics Digital,,17,11,0,"0 .. 20,000",0,0,0,0,499,499,0,0
867540,867540,Honor Cry: Aftermath,SimProse Studios,SimProse Studios,,5,6,0,"0 .. 20,000",0,0,0,0,199,199,0,0
37270,37270,Wandering Willows,PlayFirst,PlayFirst,,22,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
977780,977780,Tactics: Age of Affliction,The World Outside,The World Outside,,1,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
368250,368250,Valiant: Resurrection,Warfare Studios,Aldorlea Games,,24,6,0,"0 .. 20,000",0,0,0,0,149,999,85,1
432640,432640,BuriedTown,Dice7,Locojoy,,18,23,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1158230,1158230,Hunter's Soul,HUNTERS,HUNTERS,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
446310,446310,Sabres of Infinity,Hosted Games,Hosted Games,,93,5,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1003000,1003000,Punishment Darkness Online,DW Entertainement,DW Entertainement,,5,2,0,"0 .. 20,000",0,0,0,0,699,699,0,0
530930,530930,Soulblight,My Next Games,Movie Games S.A.,,43,40,0,"0 .. 20,000",279,0,458,0,1499,1499,0,0
1208980,1208980,BlazeSky,Double Robot,Double Robot,,7,3,0,"0 .. 20,000",0,0,0,0,1499,1499,0,2
1277210,1277210,Beautiful Feet Cabin,MAGame,MAGame,,74,34,0,"0 .. 20,000",0,0,0,0,499,499,0,1
1206670,1206670,Drive 4 Survival,M3M Games,M3M Games,,64,7,0,"0 .. 20,000",0,0,0,0,2499,2499,0,5
747320,747320,Bravium,INGAME,INGAME,,51,12,0,"0 .. 20,000",0,0,0,0,799,799,0,0
649970,649970,Hero's Story,Silentplaygames,Silentplaygames,,6,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
841660,841660,The Treehouse Man,Hunchback Studio,Hunchback Studio,,66,7,0,"0 .. 20,000",0,0,0,0,999,999,0,0
708910,708910,Hordiaz,Crazy Forge Studio,Crazy Forge Studio,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1069050,1069050,Little Dungeon Stories,David Moralejo Sánchez,GrabTheGames,,56,13,0,"0 .. 20,000",0,0,0,0,799,799,0,1
1106920,1106920,Nyanco,Nyanco Channel,Nyanco Channel,,47,5,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1110380,1110380,Fit For a King,"Brent Ellison, Tanya X. Short",Kitfox Games,,28,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1155260,1155260,Puppet Story,Free Will Games,Oracle Games,,39,5,0,"0 .. 20,000",0,0,0,0,499,499,0,2
1154480,1154480,Vicious Gambling Agreement,FANG,FANG,,3,4,0,"0 .. 20,000",0,0,0,0,899,899,0,0
453320,453320,Vairon's Wrath,Myoubouh Corp,Myoubouh Corp,,13,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
504380,504380,Detective Hayseed - Hollywood,Zima Software,mamor games,,56,3,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
563760,563760,VR GirlFriend,"Silver Moon Internet, 银月网络","Silver Moon Internet, 银月网络",,86,42,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1283810,1283810,Solenars Edge II: Aurora of The Seventh Dawn,Team Syukino,Team Syukino,,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1308800,1308800,时间卡牌  TimelineCard,Bayun,Bayun,,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1377450,1377450,圣歌德嘉的晚钟,二律背反,旅人计划,,22,4,0,"0 .. 20,000",0,0,0,0,0,0,0,3
1369950,1369950,亡命尸潮惊魂夜 Escape Zombies At Night,morescore studio,morescore studio,,5,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
826180,826180,EONIA,GEOMETRIC BYTES,GEOMETRIC BYTES,,27,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
794270,794270,Landinar: Into the Void,Convoy Games,Convoy Games,,118,79,0,"0 .. 20,000",60,0,60,0,1999,1999,0,3
909660,909660,Vagrus - The Riven Realms,Lost Pilgrims Studio,Lost Pilgrims Studio,,122,16,0,"0 .. 20,000",0,0,0,0,2999,2999,0,4
910390,910390,Stay or Leave / 留离,Silence Game,Silence Game,,21,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
962490,962490,机能女孩-Energy Girl,LiveActive,LiveActive,,1,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0
973060,973060,Evil Maze 2 | 惡魔迷宮 2,ZOV GAME STUDIO,ZOV GAME STUDIO,,55,18,0,"0 .. 20,000",0,0,0,0,999,999,0,0
976830,976830,Diaper Quest 2055,Brewsterland Studios,Brewsterland Studios,,5,0,0,"0 .. 20,000",0,0,0,0,68,99,31,0
268930,268930,Malevolence: The Sword of Ahkranox,Visual Outbreak,Visual Outbreak,,60,26,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
416640,416640,Diabolical,Choice of Games,Choice of Games,,91,24,0,"0 .. 20,000",0,0,0,0,399,399,0,1
458330,458330,Vilmonic,Bludgeonsoft,Bludgeonsoft,,51,13,0,"0 .. 20,000",18,0,18,0,1499,1499,0,1
474880,474880,Second Coming,"Seen in a Dream, KLURA Design",Seen in a Dream,,2,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
741140,741140,Baldr Sky,GIGA,Sekai Project,,476,17,0,"0 .. 20,000",0,0,0,0,4999,4999,0,16
1222860,1222860,真龙传世,真龙传世,真龙传世,,2,4,0,"0 .. 20,000",0,0,0,0,0,0,0,3
555180,555180,InfinitasDM,"Atom Switch, Inc.","Atom Switch, Inc.",,25,21,0,"0 .. 20,000",0,0,0,0,999,999,0,0
459640,459640,You... and who else?,Aldorlea Games,Aldorlea Games,,13,7,0,"0 .. 20,000",0,0,0,0,104,699,85,2
671490,671490,Princess Sahirah is a Spoiled Brat!,Corey Wurts,Corey Wurts,,0,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
683240,683240,Apocalypse Knights 2.0 - The Angel Awakens,InterServ International,InterServ International,,5,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
676830,676830,Xenomarine,Fourfold Games,Fourfold Games,,38,5,0,"0 .. 20,000",0,0,0,0,999,999,0,1
803260,803260,Survive in Angaria,Cloaz Studio,Cloaz Studio,,31,11,0,"0 .. 20,000",0,0,0,0,299,299,0,0
793680,793680,Fission Superstar X,Turbo Pelvis 3000 inc.,Turbo Pelvis 3000 inc.,,106,15,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
850060,850060,Anima: Gate of Memories - The Nameless Chronicles,Anima Project,BadLand Publishing,,57,12,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
882250,882250,Metro Sim Hustle,Departure Interactive,Departure Interactive,,106,18,0,"0 .. 20,000",0,0,0,0,1999,1999,0,3
936180,936180,Atelier Totori ~The Adventurer of Arland~ DX - トトリのアトリエ ～アーランドの錬金術士２～ DX,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,136,26,0,"0 .. 20,000",26,0,26,0,3999,3999,0,6
282860,282860,Masterspace,Mastertech,Mastertech,,53,119,0,"0 .. 20,000",0,0,0,0,799,799,0,0
385060,385060,The Last Warlock,Sonic Sloth,Sonic Sloth,,44,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
391490,391490,Braveland Pirate,Tortuga Team,Tortuga Team,,271,37,0,"0 .. 20,000",0,0,0,0,999,999,0,2
1118930,1118930,FRENZY PLANTS,MADSKILLZGAME,MADSKILLZGAME,,7,11,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1153550,1153550,Dark Fairy Fantasy,JustE Fantasy,JustE Publishing,,0,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1190690,1190690,IOX,Ioxian Games Oy,Ioxian Games Oy,,2,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1201650,1201650,Mystic Hammer,PozziSoft,PozziSoft,,2,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
532090,532090,Dawn's Light 2,John Wizard,John Wizard,,13,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1168870,1168870,Mists of Noyah,Pyxeralia,Pyxeralia,,246,76,0,"0 .. 20,000",0,0,0,0,1999,1999,0,6
1300160,1300160,异世界的无厘头生活,人肉馒头,人肉馒头,,80,44,0,"0 .. 20,000",0,0,0,0,99,99,0,2
593850,593850,Davyria: Heroes of Eternity,Sebastian Groll,Sebastian Groll,,42,15,0,"0 .. 20,000",0,0,0,0,599,599,0,0
710130,710130,(Hidden Dragon Legend: Shadow Trace),MegaFun Games Ltd.,完美世界,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
783200,783200,Forbidden Clicker Party,OneShark,OneShark,,89,26,0,"0 .. 20,000",0,0,0,0,299,299,0,0
830630,830630,Existential Kitty Cat RPG,Brewsterland Studios,Brewsterland Studios,,11,7,0,"0 .. 20,000",0,0,0,0,99,99,0,0
839850,839850,Lenin - The Lion,Lornyon,Lornyon,,55,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1
839500,839500,血战夹皮沟,不想上班工作室™,大沃电艺,,78,42,0,"0 .. 20,000",0,0,0,0,999,999,0,1
751920,751920,Sealer Assist,"Miro (Dane) Amato, James Sabatier, Chris (Chveer)",Miro (Dane) Amato,,1,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
918380,918380,Choice of Magics,Choice of Games,Choice of Games,,111,8,0,"0 .. 20,000",0,0,0,0,699,699,0,1
927850,927850,Corrupt,Opendream,Opendream,,18,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
937530,937530,Dungeon Crowley,Animvs Game Studio,Animvs Game Studio,,59,16,0,"0 .. 20,000",0,0,0,0,1899,1899,0,0
936190,936190,Atelier Meruru ~The Apprentice of Arland~ DX - メルルのアトリエ ～アーランドの錬金術士３～ DX,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,137,8,0,"0 .. 20,000",23,0,23,0,3999,3999,0,10
765030,765030,樱雪集～Yuyuko's Butterfly Dream,Mescaline's Wings,Mescaline's Wings,,87,10,0,"0 .. 20,000",0,0,0,0,399,399,0,1
984070,984070,Chaos Theory,Chaos Theory Studios Ltd.,Chaos Theory Studios Ltd.,,7,6,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0
353600,353600,Spellbind,Point2Point Entertainment,Strategy First,,5,14,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1147640,1147640,Summer Knights,"Robablo Comics, Tyler Hueffmeier",Robablo Comics,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1159490,1159490,LowPoly 3D Art Paint by Number,AA2G1 Studios,AA2G1 Studios,,0,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
396680,396680,Sol Trader,Chris Parsons,Chris Parsons,,43,19,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
1173500,1173500,Kira's Contract,Silver Cloud,Silver Cloud,,1,2,0,"0 .. 20,000",0,0,0,0,149,499,70,0
1178200,1178200,Somewhere inside,Funny Games,Funny Games,,36,11,0,"0 .. 20,000",0,0,0,0,74,99,25,0
1187490,1187490,Phoenix Tales,"Adventurers Guild Entertainment, Steven DiLeo",Adventurers Guild Entertainment,,3,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
492370,492370,Affairs of the Court: Choice of Romance,Choice of Games,Choice of Games,,49,14,0,"0 .. 20,000",0,0,0,0,599,599,0,0
