,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
846120,846120,Hello Pollution!,Steady Mushroom Ltd.,Steady Mushroom Ltd.,,13,43,0,"0 .. 20,000",0,0,0,0,799,799,0,0
885380,885380,Need a packet?,Marginal act,Marginal act,,19,12,0,"0 .. 20,000",0,0,0,0,139,1399,90,0
886830,886830,ParkourMan,Fury Games Production,Fury Games Production,,2,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
895580,895580,Yoga Lesson VR,Studio Thug Life,Studio Thug Life,,2,6,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
903670,903670,Dogs of War: Kill to Survive,Star Tactics Team,Star Tactics Team,,3,14,0,"0 .. 20,000",0,0,0,0,499,499,0,0
916980,916980,CryptoFarm,Wonderbox Games,Wonderbox Games,,6,16,0,"0 .. 20,000",0,0,0,0,0,0,0,0
953050,953050,Dread of Laughter,Icy North Games,Icy North Games,,14,19,0,"0 .. 20,000",0,0,0,0,499,499,0,0
948320,948320,Dragon Simulator Multiplayer,Freeze Nova,Freeze Nova,,68,23,0,"0 .. 20,000",0,0,0,0,99,99,0,0
958280,958280,Float Night,Meng Games,Meng Games,,43,14,0,"0 .. 20,000",0,0,0,0,399,399,0,0
939450,939450,Forklift Simulator 2019,Blind Squirrel Games,Blind Squirrel Entertainment Inc.,,36,15,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
557240,557240,Afterlife,LucasArts,"Lucasfilm, Disney",,10,2,0,"0 .. 20,000",0,0,0,0,599,599,0,1
390940,390940,The Musketeers: Victoria's Quest,"New Bridge Games, Alawar Entertainment",Buka Entertainment,,20,10,0,"0 .. 20,000",0,0,0,0,399,399,0,1
411550,411550,Island Tribe,Realore,Qumaron,,25,7,0,"0 .. 20,000",0,0,0,0,299,299,0,1
415330,415330,When In Rome,Realore,Qumaron,,12,3,0,"0 .. 20,000",0,0,0,0,499,499,0,1
982060,982060,Undholm,"Pixelmeal Games, LLC","Pixelmeal Games, LLC",,58,13,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1020830,1020830,Something is wrong/有毛病,Silence Game,Silence Game,,19,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1027960,1027960,World Peace Simulator 2019,Tim Rachor,Tim Rachor,,1,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1039570,1039570,Find the Oil Racing Edition,"Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",,7,13,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1002310,1002310,The Childs Sight,HANNMADE Studios,Forever Entertainment S. A.,,4,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
491710,491710,Gun Range VR,Jeffrey Cretin,Limited Resources,,3,11,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1063240,1063240,Tusker's Number Adventure [Malware Detected],PHB Media Ltd,PHB Media Ltd,,23,7,0,"0 .. 20,000",0,0,0,0,499,499,0,0
502120,502120,Anicon - Animal Complex - Cat's Path,Zeiva Inc,Zeiva Inc,,24,4,0,"0 .. 20,000",0,0,0,0,799,799,0,0
937160,937160,BRING IT DOWN!,Mirror Queen,Triverske,,2,1,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
550600,550600,Sphere Complex,OC Game Studio,OC Game Studio,,0,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
553100,553100,Timber! The Logging Experts,Stonehill Games,UniqueGames,,7,15,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1125360,1125360,Fantasy Little Jobs,Cubenary,Cubenary,,7,0,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1137020,1137020,My Train Arrives,Kochkin Dmitry,Kochkin Dmitry,,46,8,0,"0 .. 20,000",0,0,0,0,374,499,25,10
770490,770490,Death in the Water,Lighthouse Games Studio,Lighthouse Games Studio,,25,16,0,"0 .. 20,000",0,0,0,0,299,299,0,0
575690,575690,PARKAN: THE IMPERIAL CHRONICLES,GameXP.com,GameXP.com,,27,5,0,"0 .. 20,000",0,0,0,0,299,299,0,1
602630,602630,Diorama Worlds,Mixed Reality Worlds,Mixed Reality Worlds,,27,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1122970,1122970,Zombie Island,Sheer Studios,Sheer Studios,,41,24,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1294760,1294760,Hard Bullet,GexagonVR,GexagonVR,,51,13,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
1211800,1211800,Live checkpoint,Balyk game,Astero,,0,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1222180,1222180,Retro Drift,Meng Games,Meng Games,,10,5,0,"0 .. 20,000",0,0,0,0,199,199,0,1
1208240,1208240,Reach Coin,Paulo Henrique Pedrassi,Paulo Henrique Pedrassi,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
652180,652180,VR Guest,"Alison M. Bailey, Chronos Development Studios",Chronos Development Studios,,2,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
656730,656730,Block Robot Mini Survival Game,Theodor Niklas,Theodor Niklas,,0,6,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1250220,1250220,Fallen Region,WayUpGames,WayUpGames,,36,34,0,"0 .. 20,000",0,0,0,0,599,799,25,3
491700,491700,Gotta Go,Dire Nerd Studios,Dire Nerd Studios,,19,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
650740,650740,Leap of Champions,LEAF games and software,LEAF games and software,,22,11,0,"0 .. 20,000",0,0,0,0,799,799,0,0
628180,628180,Winning Post / ウイニングポスト,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,6,1,0,"0 .. 20,000",0,0,0,0,1299,1299,0,2
1209360,1209360,Monster Truck Championship,Teyon,Nacon,,29,5,0,"0 .. 20,000",0,0,0,0,3999,3999,0,4
1264990,1264990,BallClimbing,Cui Wenping,Cui Wenping,,2,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1265120,1265120,Freddy Spaghetti,Playful Pasta,Playful Pasta,,21,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1262910,1262910,Heart's Medicine - Doctor's Oath,"Blue Giraffe, GameHouse",GameHouse,,41,23,0,"0 .. 20,000",0,0,0,0,1299,1299,0,24
684130,684130,Crimson Tide: Operation Online,RaleachGamesStudio,RaleachGamesStudio,,4,10,0,"0 .. 20,000",0,0,0,0,499,499,0,0
702430,702430,SCHOOL SIMULATOR MULTIPLAYER,CREATIV GAME DEVELOPER LLC.,CREATIV GAME DEVELOPER LLC.,,16,15,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1227740,1227740,Draught Kraft,Vertnacular,Vertnacular,,4,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
738270,738270,Ciel Fledge: A Daughter Raising Simulator,Studio Namaapa,PQube Limited,,55,12,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
753670,753670,Restaurant Tycoon,Zkolibre Studio,Zkolibre Studio,,4,9,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1351290,1351290,AccidentHouse,K App.,K App.,,5,2,0,"0 .. 20,000",0,0,0,0,99,99,0,1
474020,474020,Ragnorium,Vitali Kirpu,Devolver Digital,,114,31,0,"0 .. 20,000",0,0,0,0,2249,2499,10,26
727180,727180,大逃亡专家 Escape Expert,"刘俊亨(Junheng Liu), UNGamingOrg游戏组织玩家",刘俊亨(Junheng Liu),,28,18,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1252390,1252390,CyberHive,Blazing Planet Studio,Blazing Planet Studio,,2,0,0,"0 .. 20,000",0,0,0,0,899,999,10,5
776820,776820,Sit on bottle,Laush Dmitriy Sergeevich,Laush Studio,,19,11,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1414720,1414720,Desktop Man,DMMD Team,DMMD Team,,7,3,0,"0 .. 20,000",0,0,0,0,399,399,0,2
1392600,1392600,Kazakh Drive,Mehsoft,Mehsoft,,61,8,0,"0 .. 20,000",0,0,0,0,199,199,0,1
804440,804440,Starman in space,Laush Dmitriy Sergeevich,Laush Studio,,10,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
833380,833380,Downtown,TephraSPB,TephraSPB,,3,11,0,"0 .. 20,000",0,0,0,0,0,0,0,0
836690,836690,HomestarVR,The pocket company,The pocket company,,5,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
853210,853210,Gopnik Simulator,Zloy Krot Studio,Zloy Krot Studio,,26,37,0,"0 .. 20,000",0,0,0,0,99,99,0,0
871510,871510,Wheelchair Simulator,ViRa Games,ViRa Games,,16,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
873970,873970,Virtual Families 2: Our Dream House,Last Day Of Work,Last Day Of Work,,9,6,0,"0 .. 20,000",0,0,0,0,799,799,0,3
877840,877840,Pixel Hentai Mosaic,Wolfgangis,Wolfgangis,,113,30,0,"0 .. 20,000",0,0,0,0,99,99,0,0
856010,856010,National Machine,Eric Sun,Eric Sun,,37,18,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
696760,696760,HoloLAB Champions,Schell Games,Schell Games,,16,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
888710,888710,Pitch Perfect Ear Training,Wholetone Games,Wholetone Games,,2,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
276220,276220,My Best Friends - Cats & Dogs,Sproing,familyplay,,27,14,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
909010,909010,LoveBug,Lizard Hazard Games,Lizard Hazard Games,,6,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
897210,897210,Omicroid,WoolyLittleGuys,WoolyLittleGuys,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
933770,933770,Star Sky 3,"Mårten Jonsson, JMJ Interactive",PLAYISM,,18,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1216150,1216150,Hell's Pharma,Rainman Studios,Rainman Studios,,8,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
367550,367550,Rugby League Team Manager 2015,Alternative Software Ltd,Alternative Software Ltd,,34,15,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2
337700,337700,SCS deORBIT,Zero Dollarz,Zero Dollarz,,17,9,0,"0 .. 20,000",0,0,0,0,99,99,0,0
344890,344890,ARM PLANETARY PROSPECTORS EP1 Asteroid Resource Mining,"Nefarious Dimensions Interactive, NDi",Nefarious Dimensions Inc.,,27,31,0,"0 .. 20,000",862,0,862,0,1499,1499,0,0
402190,402190,Gamer Simulator,Punk Games Studio,Punk Games Studio,,15,16,0,"0 .. 20,000",0,0,0,0,99,99,0,0
954720,954720,The Shedding,"Gem Rose Accent, Corentin Derbré",Gem Rose Accent,,24,11,0,"0 .. 20,000",0,0,0,0,99,99,0,0
448230,448230,AsteroidsHD,NewWorldCoders,NewWorldCoders,,12,15,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1031290,1031290,Grove flowers,Artepi Corporation,Artepi Corporation,,6,3,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1031630,1031630,Vaporspace,Nocturnal Sheep,Nocturnal Sheep,,3,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1012180,1012180,在线教育开发实习生 Elearning Development Intern,Hao Game,Hao Game,,8,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
763100,763100,Lumberjack Simulator,Exponential Games Inc.,Exponential Games Inc.,,52,27,0,"0 .. 20,000",0,0,0,0,1399,1999,30,2
939810,939810,Reflex Aim Trainer,Reflex Laboratory,Reflex Laboratory,,0,4,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1081840,1081840,ANONYMOUS || AGONY,Coded Emotion,Coded Emotion,,9,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1094190,1094190,故郷をさがす三姉妹/ The Three Sisters looking for their back home.,よるのあとち(Yorunoatochi),よるのあとち(Yorunoatochi),,1,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1084710,1084710,Climbros,Toucan Studio,Art Games Studio S.A.,,14,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
982800,982800,Moon Tycoon,Anarchy Enterprises,Anarchy Enterprises,,4,5,0,"0 .. 20,000",0,0,0,0,499,999,50,1
1101780,1101780,Bakery Biz Tycoon,Bango.Games,Bango.Games,,9,12,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
556300,556300,Age of Farming,Evergreen,Evergreen,,9,19,0,"0 .. 20,000",0,0,0,0,99,99,0,0
562740,562740,Zombie Town VR,B.H.C.M. Studio,ADOG,,7,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1148460,1148460,Inside The Cubes,ViRmode,ViRmode,,0,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0
572570,572570,Weather Lord: Royal Holidays Collector's Edition,"Yustas Game Studio, Alawar Entertainment",Buka Entertainment,,11,1,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1178370,1178370,Big Bears Bad Advice,Oddfellows Software,Oddfellows Software,,1,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1196940,1196940,Particulate,Mike Turitzin,Mike Turitzin,,3,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1190120,1190120,Good doktor,Niko Belik,Niko Belik,,2,4,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1223270,1223270,Dish Life: The Game,Pocket Sized Hands,"Pocket Sized Hands, University of Cambridge, ReproSoc",,4,2,0,"0 .. 20,000",0,0,0,0,399,399,0,0
661650,661650,Roll Out,Qor Concept Entertainment Inc.,Qor Concept Entertainment Inc.,,2,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1230860,1230860,2MD: VR Football Evolution,"Truant Pixel, LLC","Truant Pixel, LLC",,33,3,0,"0 .. 20,000",0,0,0,0,1299,1299,0,3
1247720,1247720,Pizza Master VR,Plectrum Software,Plectrum Software,,47,3,0,"0 .. 20,000",19,0,19,0,899,899,0,0
684040,684040,Logos,Logos Universe,Bertalan Zoltán e.v.,,19,12,0,"0 .. 20,000",0,0,0,0,499,499,0,0
706320,706320,Trivia Vault: Mini Mixed Trivia,Ripknot Systems,Ripknot Systems,,31,27,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1270010,1270010,Gone: Survival,Coden Studio,Coden Studio,,32,32,0,"0 .. 20,000",0,0,0,0,699,699,0,3
1267960,1267960,FotoMuseo 3D,Russell Variedalia,JonatanFoto (Russell Variedalia),,1,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1293400,1293400,Software House Simulator,Cloud AceGamer,Cloud AceGamer,,2,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1283790,1283790,The Employee,Parallelogram Software,Parallelogram Software,,4,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
675890,675890,Within a Rose,RhinoGearz,RhinoGearz,,19,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1301260,1301260,My Personal World,Ali Kaan BAŞHAN,Ali Kaan BAŞHAN,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
731930,731930,Talk to Aya,Light,Nekomura Games,,6,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1309410,1309410,Each Sale I'll be 2$ Richer,Bmc Studio,Bmc Studio,,8,5,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1345190,1345190,Super Psy Penguin,SHOKIZM INTERACTIVE,SHOKIZM INTERACTIVE,,11,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
748540,748540,Solitaire,baKno Games,baKno Games,,8,6,0,"0 .. 20,000",0,0,0,0,499,499,0,1
720040,720040,Valknut,Dyrnwyn Games,Dyrnwyn Games,,4,27,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
737600,737600,40 Days [四十天],Black Phoenix Studio,Black Phoenix Studio,,6,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1360510,1360510,Lunar Rover,GB09,GB09,,4,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1123090,1123090,Langton's Ant,DawnTree,DawnTree,,4,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1386980,1386980,PANIC STATION,Forest Games,Forest Games,,28,26,0,"0 .. 20,000",0,0,0,0,199,199,0,0
773340,773340,WingMen,Robert Mensah,Robert Mensah,,0,4,0,"0 .. 20,000",30,0,30,0,0,0,0,0
1354580,1354580,Urban Survival,Helix Games,Helix Games,,1,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1389610,1389610,Hell Road VR,Travolab Replay,Travolab Replay,,23,4,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
798560,798560,Inaccessible world,ARGames,Metal Fox,,19,36,0,"0 .. 20,000",0,0,0,0,299,299,0,0
800710,800710,Mad Zombie,OranCG,OranCG,,0,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
808420,808420,Global Soccer: A Management Game 2018,Forever Young Games,Forever Young Games,,4,7,0,"0 .. 20,000",0,0,0,0,899,899,0,0
803310,803310,Landlord Simulator,MasterCalamity Games,MasterCalamity Games,,1,12,0,"0 .. 20,000",0,0,0,0,499,499,0,0
750080,750080,Dead Climb,dev4play,No Gravity Games.,,5,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
822840,822840,METAL,S.E.E.D.,S.E.E.D.,,0,1,0,"0 .. 20,000",0,0,0,0,799,799,0,0
782160,782160,Raptainment,IzmirRecht,IzmirRecht,,2,3,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
836300,836300,Humble Pie,"Ethan Stickley, Kevin K. Shah, Kevin Leekley","SunnyBoy Entertainment, LLC.",,5,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
536690,536690,AENTITY,ARQUOIA,ARQUOIA,,33,11,0,"0 .. 20,000",11,0,11,0,999,999,0,0
837240,837240,Shopkeeper Simulator VR,Glock Software,Glock Software,,13,9,0,"0 .. 20,000",0,0,0,0,599,599,0,0
836330,836330,The God,Struct9,Struct9,,17,11,0,"0 .. 20,000",297,0,297,0,1299,1299,0,1
36910,36910,All Aspect Warfare,3000AD,3000AD,,3,9,0,"0 .. 20,000",0,0,0,0,999,999,0,0
876140,876140,Police Air Transporter,Fury Games Production,Fury Games Production,,3,9,0,"0 .. 20,000",0,0,0,0,199,199,0,0
779130,779130,Virtual Fighting Championship (VFC),"L&amp;L Technology, Yang.L",L&amp;L Technology,,86,26,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
886950,886950,Roman The Worm,MediaTale,MediaTale,,26,5,0,"0 .. 20,000",0,0,0,0,199,199,0,1
276240,276240,My Vet Practice - In the Country,Independent Arts Software,familyplay,,13,4,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
906020,906020,Strike Cars,Action Portal,Action Portal,,4,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
917600,917600,Became The Hunted,FourthPixel,FourthPixel,,1,12,0,"0 .. 20,000",0,0,0,0,599,599,0,0
956620,956620,Talk to Yuno,Light,Nekomura Games,,6,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
960360,960360,Yuzi Lims: Hentai,Snkl Studio,Snkl Studio,,2,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
949600,949600,Intergalactic Fishing,Boat Anchor Games,Boat Anchor Games,,106,3,0,"0 .. 20,000",0,0,0,0,1499,1499,0,4
974670,974670,DREAM GIRLS VR,tomimar,tomimar,,4,5,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
374970,374970,Golf Masters,Ghost Machine,Ghost Machine,,0,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
814210,814210,搜索·迷城掠影/The phantom of the city,cdhy Interactive,cdhy Interactive,,11,10,0,"0 .. 20,000",0,0,0,0,199,199,0,0
993340,993340,Virtual Surfing,Waveor,Waveor,,70,37,0,"0 .. 20,000",0,0,0,0,1999,1999,0,3
380950,380950,Bocce Revolution,Dysotek,Dysotek,,17,3,0,"0 .. 20,000",0,0,0,0,999,999,0,1
338630,338630,Wildlife Camp,b-alive gmbh,b-alive gmbh,,25,10,0,"0 .. 20,000",0,0,0,0,699,699,0,2
676510,676510,Industrial Petting,Another Yeti,Another Yeti,,37,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,3
1001550,1001550,In Orbit,MAP Design Lab,MAP Design Lab,,5,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
978180,978180,Stay Silent,NetEase Games,NetEase Games,,13,10,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1014550,1014550,One Synth,Kawaiisun Games,Kawaiisun Games,,37,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1006700,1006700,3Gun Nation VR,Team Bravo Limited,Team Bravo Limited,,13,9,0,"0 .. 20,000",0,0,0,0,399,399,0,0
333100,333100,Demesne,"Demesnegame, Composer-Motorin Dmitry (Djinotan)",Demesnegame,,34,31,0,"0 .. 20,000",0,0,0,0,1799,1799,0,0
1050150,1050150,Sexy Miss,Sexy Miss Studio,Sexy Miss Studio,,0,2,0,"0 .. 20,000",0,0,0,0,1799,1799,0,0
1037340,1037340,Over The Cloud : Lost Planet,Archive Factory,Archive Factory,,0,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1058930,1058930,Top Burger,Horse Games,Horse Games,,23,8,0,"0 .. 20,000",0,0,0,0,49,199,75,1
485880,485880,L U N E,Isaac Cohen,Isaac Cohen,,48,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1067810,1067810,First Day,BadWolf Games,BadWolf Games,,12,9,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1103590,1103590,蹩脚的炼金术师(Incompetent Alchemist),白信鸽工作室,白信鸽工作室,,2,4,0,"0 .. 20,000",0,0,0,0,199,199,0,0
535910,535910,Meow-Jong,"Pixel Barrage Entertainment, Inc.","Pixel Barrage Entertainment, Inc.",,30,1,0,"0 .. 20,000",0,0,0,0,199,199,0,1
1131640,1131640,Climatic Survival: Northern Storm,Johannes Förth,Johannes Förth,,1,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1191930,1191930,MCAS Simulation,Kayo Games,Kayo Games,,1,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
625180,625180,Elevator VR,のdev,"Babaroga, LLC",,2,8,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1135050,1135050,Dr. Umgebung's School of Life,Sokpop Collective,Sokpop Collective,,3,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1211960,1211960,Food Girls - Bubbles' Drink Stand VR,"TorchEntertainment, SimonCreative",SimonCreative,,50,10,0,"0 .. 20,000",0,0,0,0,1399,1399,0,1
654080,654080,Der einzig wahre Auserwählte,Game Alchemists,Game Alchemists,,17,2,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1257540,1257540,Resistance TD,Albatross Idea,Albatross Idea,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
707750,707750,DrumSim,The Holodeck,Revintu,,2,7,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1294220,1294220,"Learn Game Development, Unity Code Monkey",Endless Loop Studios,Endless Loop Studios,,49,5,0,"0 .. 20,000",0,0,0,0,0,0,0,7
724510,724510,The Quiet Sleep,Why Not Games,Why Not Games,,17,9,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1350340,1350340,Simp Simulator,RIVERSIDE SPORTS,RIVERSIDE SPORTS,,50,6,0,"0 .. 20,000",0,0,0,0,99,99,0,1
697950,697950,Tank Wars: Anniversary Edition,Stefan Fleischer,Stefan Fleischer,,6,1,0,"0 .. 20,000",0,0,0,0,799,799,0,1
1318560,1318560,Husbandry,David Miller,Average Games,,19,3,0,"0 .. 20,000",0,0,0,0,499,499,0,3
1324360,1324360,Brain Please Don't,Critique Gaming,Critique Gaming,,8,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
719310,719310,King's Table - The Legend of Ragnarok,Imagitec,"Piko Interactive LLC, Classics Digital",,5,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1383500,1383500,客栈江湖-Vagabond Inn,肥螳螂,肥螳螂,,23,15,0,"0 .. 20,000",0,0,0,0,199,399,50,5
763320,763320,Advanced Mechanized Spacecraft,Chadams Studios,Chadams Studios,,7,1,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
812430,812430,Touch the devil VR(おさわり魔王VR),Aliceledge,Aliceledge,,1,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
837430,837430,Flying Aces - Navy Pilot Simulator,TAS Systems Corp,TAS Systems Corp,,18,15,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
830590,830590,Holy Potatoes! A Spy Story?!,Daylight Studios,Daedalic Entertainment,,62,22,0,"0 .. 20,000",140,0,140,0,1499,1499,0,3
779300,779300,Battle of Kings,"Battle of Kings Team, Wenkly Studio Sp. z o.o.",Wenkly Studio Sp. z o.o.,,18,8,0,"0 .. 20,000",0,0,0,0,699,699,0,1
893060,893060,WAyE,Pjural,Pjural,,17,22,0,"0 .. 20,000",0,0,0,0,99,99,0,0
611390,611390,Anicon - Animal Complex - Sheep's Path,Zeiva Inc,Zeiva Inc,,8,1,0,"0 .. 20,000",0,0,0,0,799,799,0,0
900790,900790,Bunny Minesweeper,DillyFrame,DillyFrame,,44,5,0,"0 .. 20,000",0,0,0,0,299,299,0,0
914680,914680,Crazy Alchemist,5th VR,5th VR,,21,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0
760920,760920,ElectricVLab,QuaSci Labs LLC,QuaSci Labs LLC,,30,4,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1
954150,954150,Nowhere Girl,Trainwreck Studios,Trainwreck Studios,,30,6,0,"0 .. 20,000",0,0,0,0,699,699,0,0
715760,715760,DOJAGI: The Korean Pottery,"UTPlus Interactive, Inc.","UTPlus Interactive, Inc.",,14,4,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1004780,1004780,Noel's Hope,Valsidalv N,Valsidalv N,,2,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
411750,411750,Brick Inventions,BernhardM,BernhardM,,37,12,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1003070,1003070,Groomer,Racing Bros,Racing Bros,,6,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1047620,1047620,Rasen no Sora,Gorilla Cafe,Gorilla Cafe,,4,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
485600,485600,OESE,"Alec Smith, Dane Winn",Milo Games,,45,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
515900,515900,ROCK,Ragnar,Ragnar,,4,7,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1080370,1080370,Dive with Sylvia VR,Cascade Game Foundry SPC,Cascade Game Foundry SPC,,1,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1051850,1051850,Free Company VR,Pomshine Games,Pomshine Games,,18,10,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
1120340,1120340,Meu Mundo,Tiago Portella,DuPortella,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
440450,440450,Escape: Sierra Leone,Reborn Games Inc.,Reborn Games Inc.,,30,18,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1123150,1123150,Church Art Of Sweden,Virtualsweden AB,Virtualsweden AB,,5,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1027190,1027190,Hot Squat 2: New Glory,Bean Boy Games,Bean Boy Games,,16,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1153110,1153110,Rally Drift Cars,"Polantronic, Polantronic",Polantronic,,1,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1155420,1155420,Dino Zoo Transport Simulator,Horse Games,Horse Games,,14,10,0,"0 .. 20,000",0,0,0,0,199,199,0,0
